subject,dishab_trial_num,dishab_diff,agedays,complexity,sd_volatility,mad_volatility,cv_volatility,range_volatility,mad_robust_volatility,garch_volatility,decay_rate,decay_rates_random,group,age_in_months,age
SS1630953562959,2,0.2632955219613784,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,21
SS1630953562959,2,-0.2041072198912719,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,21
SS1630953562959,2,-0.4126305025762349,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,21
SS1630953562959,2,-2.0039351925476563,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,21
SS1630953575996,6,0.4180424955154063,NA,simple,2368.608786398512,1837.1680000019073,0.5660245054291452,5533.89999999851,2170.5000000074506,NA,-0.19804384407779418,-0.020518084419696467,adults,NA,22
SS1630953575996,6,-0.43640116745320334,NA,simple,2368.608786398512,1837.1680000019073,0.5660245054291452,5533.89999999851,2170.5000000074506,NA,-0.19804384407779418,-0.020518084419696467,adults,NA,22
SS1630953575996,6,0.45767058416782547,NA,simple,2368.608786398512,1837.1680000019073,0.5660245054291452,5533.89999999851,2170.5000000074506,NA,-0.19804384407779418,-0.020518084419696467,adults,NA,22
SS1630953575996,6,-1.3579587784555347,NA,simple,2368.608786398512,1837.1680000019073,0.5660245054291452,5533.89999999851,2170.5000000074506,NA,-0.19804384407779418,-0.020518084419696467,adults,NA,22
SS1630953575996,6,0,NA,simple,2368.608786398512,1837.1680000019073,0.5660245054291452,5533.89999999851,2170.5000000074506,NA,-0.19804384407779418,-0.020518084419696467,adults,NA,22
SS1630953575996,6,0.5650458628349107,NA,simple,2368.608786398512,1837.1680000019073,0.5660245054291452,5533.89999999851,2170.5000000074506,NA,-0.19804384407779418,-0.020518084419696467,adults,NA,22
SS1630953579632,2,0,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,26
SS1630953579632,2,-0.5174280067593866,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,26
SS1630953579632,2,-0.9329580099721371,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,26
SS1630953579632,2,-0.47907617968335536,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,26
SS1630953579632,2,-0.8637922611202429,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,26
SS1630953579632,2,-0.013768712170628916,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,26
SS1630953628489,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953628489,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953628489,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953628489,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953628489,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953628489,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953635529,4,-0.26693128418680523,NA,simple,1281.696474753099,960.5777778095671,0.14187422466299665,2454,585.3999998569489,NA,1.587420772294068e-4,-0.020518074443728277,adults,NA,29
SS1630953635529,4,-0.19648742602864644,NA,simple,1281.696474753099,960.5777778095671,0.14187422466299665,2454,585.3999998569489,NA,1.587420772294068e-4,-0.020518074443728277,adults,NA,29
SS1630953635529,4,0,NA,simple,1281.696474753099,960.5777778095671,0.14187422466299665,2454,585.3999998569489,NA,1.587420772294068e-4,-0.020518074443728277,adults,NA,29
SS1630953635529,4,0.16813373957381117,NA,simple,1281.696474753099,960.5777778095671,0.14187422466299665,2454,585.3999998569489,NA,1.587420772294068e-4,-0.020518074443728277,adults,NA,29
SS1630953635529,4,-0.1497815173511743,NA,simple,1281.696474753099,960.5777778095671,0.14187422466299665,2454,585.3999998569489,NA,1.587420772294068e-4,-0.020518074443728277,adults,NA,29
SS1630953635529,4,-0.41770691476884103,NA,simple,1281.696474753099,960.5777778095671,0.14187422466299665,2454,585.3999998569489,NA,1.587420772294068e-4,-0.020518074443728277,adults,NA,29
SS1630953667755,6,0.5376923695210412,NA,simple,1180.6524890923642,875.9199999999965,0.31854427182504946,3084,672.9999999999854,NA,-0.21123268778878374,-0.020518085462569488,adults,NA,23
SS1630953667755,6,0.6887677797608251,NA,simple,1180.6524890923642,875.9199999999965,0.31854427182504946,3084,672.9999999999854,NA,-0.21123268778878374,-0.020518085462569488,adults,NA,23
SS1630953667755,6,0.3382448793071049,NA,simple,1180.6524890923642,875.9199999999965,0.31854427182504946,3084,672.9999999999854,NA,-0.21123268778878374,-0.020518085462569488,adults,NA,23
SS1630953667755,6,0.883181937608672,NA,simple,1180.6524890923642,875.9199999999965,0.31854427182504946,3084,672.9999999999854,NA,-0.21123268778878374,-0.020518085462569488,adults,NA,23
SS1630953667755,6,0,NA,simple,1180.6524890923642,875.9199999999965,0.31854427182504946,3084,672.9999999999854,NA,-0.21123268778878374,-0.020518085462569488,adults,NA,23
SS1630953667755,6,1.020675610759607,NA,simple,1180.6524890923642,875.9199999999965,0.31854427182504946,3084,672.9999999999854,NA,-0.21123268778878374,-0.020518085462569488,adults,NA,23
SS1630953671213,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,55
SS1630953671213,2,-0.12425929524266266,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,55
SS1630953671213,2,-1.1438704244109488,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,55
SS1630953671213,2,-1.3345675623988438,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,55
SS1630953671213,2,-1.6624618303511163,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,55
SS1630953671213,2,-0.802350748651536,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,55
SS1630953679844,2,0,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953679844,2,-1.4707035933513986,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953679844,2,-1.3538026301114243,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953679844,2,-1.672397565032151,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953679844,2,-1.2508518275315197,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953679844,2,-1.881996623347301,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953698602,4,-0.08381879904879774,NA,complex,1034.433208708831,750.5777777565851,0.13458901299958922,2034.2999999523163,691,NA,-0.06842203803406854,-0.0205180771730045,adults,NA,31
SS1630953698602,4,-0.27010858985738473,NA,complex,1034.433208708831,750.5777777565851,0.13458901299958922,2034.2999999523163,691,NA,-0.06842203803406854,-0.0205180771730045,adults,NA,31
SS1630953698602,4,0,NA,complex,1034.433208708831,750.5777777565851,0.13458901299958922,2034.2999999523163,691,NA,-0.06842203803406854,-0.0205180771730045,adults,NA,31
SS1630953698602,4,-0.18012019532642398,NA,complex,1034.433208708831,750.5777777565851,0.13458901299958922,2034.2999999523163,691,NA,-0.06842203803406854,-0.0205180771730045,adults,NA,31
SS1630953698602,4,-0.16005180190590984,NA,complex,1034.433208708831,750.5777777565851,0.13458901299958922,2034.2999999523163,691,NA,-0.06842203803406854,-0.0205180771730045,adults,NA,31
SS1630953698602,4,-0.439032492477363,NA,complex,1034.433208708831,750.5777777565851,0.13458901299958922,2034.2999999523163,691,NA,-0.06842203803406854,-0.0205180771730045,adults,NA,31
SS1630953700528,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,28
SS1630953700528,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,28
SS1630953700528,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,28
SS1630953700528,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,28
SS1630953700528,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,28
SS1630953700528,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,28
SS1630953769134,4,0.22712139974108858,NA,simple,870.9599091400504,660.1555555529063,0.15632226288313264,1637.5,304.30000001192093,NA,-0.16535466764305087,-0.020518081359097613,adults,NA,21
SS1630953769134,4,-0.05996142327744103,NA,simple,870.9599091400504,660.1555555529063,0.15632226288313264,1637.5,304.30000001192093,NA,-0.16535466764305087,-0.020518081359097613,adults,NA,21
SS1630953769134,4,0,NA,simple,870.9599091400504,660.1555555529063,0.15632226288313264,1637.5,304.30000001192093,NA,-0.16535466764305087,-0.020518081359097613,adults,NA,21
SS1630953769134,4,0.18537379892691241,NA,simple,870.9599091400504,660.1555555529063,0.15632226288313264,1637.5,304.30000001192093,NA,-0.16535466764305087,-0.020518081359097613,adults,NA,21
SS1630953769134,4,-0.5205181113250692,NA,simple,870.9599091400504,660.1555555529063,0.15632226288313264,1637.5,304.30000001192093,NA,-0.16535466764305087,-0.020518081359097613,adults,NA,21
SS1630953769134,4,0.0092331485870627,NA,simple,870.9599091400504,660.1555555529063,0.15632226288313264,1637.5,304.30000001192093,NA,-0.16535466764305087,-0.020518081359097613,adults,NA,21
SS1630953775747,2,0,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953775747,2,-0.9235885290593124,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953775747,2,-1.531242620180981,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953775747,2,-1.5967045131648545,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953775747,2,-1.8327345319805959,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953775747,2,-0.9277154753723629,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630953815543,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,31
SS1630953815543,2,0.10240775760694731,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,31
SS1630953815543,2,-0.4328640822962804,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,31
SS1630953815543,2,-0.6111533755622967,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,31
SS1630953815543,2,-0.7908626531655125,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,31
SS1630953815543,2,-0.823913397041304,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,31
SS1630953839030,4,0.2782757557230493,NA,complex,2654.4185257767995,1902.0666666660043,0.24641835553082284,5249.5999999940395,1939.8999999910593,NA,0.03047118246827263,-0.02051807112057406,adults,NA,28
SS1630953839030,4,-0.2083271468268233,NA,complex,2654.4185257767995,1902.0666666660043,0.24641835553082284,5249.5999999940395,1939.8999999910593,NA,0.03047118246827263,-0.02051807112057406,adults,NA,28
SS1630953839030,4,0,NA,complex,2654.4185257767995,1902.0666666660043,0.24641835553082284,5249.5999999940395,1939.8999999910593,NA,0.03047118246827263,-0.02051807112057406,adults,NA,28
SS1630953839030,4,-0.16648316859185996,NA,complex,2654.4185257767995,1902.0666666660043,0.24641835553082284,5249.5999999940395,1939.8999999910593,NA,0.03047118246827263,-0.02051807112057406,adults,NA,28
SS1630953839030,4,0.5334822655869331,NA,complex,2654.4185257767995,1902.0666666660043,0.24641835553082284,5249.5999999940395,1939.8999999910593,NA,0.03047118246827263,-0.02051807112057406,adults,NA,28
SS1630953839030,4,0.25108389414244314,NA,complex,2654.4185257767995,1902.0666666660043,0.24641835553082284,5249.5999999940395,1939.8999999910593,NA,0.03047118246827263,-0.02051807112057406,adults,NA,28
SS1630953853765,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,24
SS1630953853765,2,-0.5847923435501663,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,24
SS1630953853765,2,-0.6471403183793392,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,24
SS1630953853765,2,-1.1308260415883042,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,24
SS1630953853765,2,-0.9947030936786998,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,24
SS1630953853765,2,-0.7332807581402321,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,24
SS1630953891677,4,-0.13098493864670324,NA,complex,297.9057792916806,229.28888889153814,0.07632608016567756,521.4000000059609,11,NA,-0.22019645466772236,-0.020518084563207813,adults,NA,30
SS1630953891677,4,-0.1280367442891297,NA,complex,297.9057792916806,229.28888889153814,0.07632608016567756,521.4000000059609,11,NA,-0.22019645466772236,-0.020518084563207813,adults,NA,30
SS1630953891677,4,0,NA,complex,297.9057792916806,229.28888889153814,0.07632608016567756,521.4000000059609,11,NA,-0.22019645466772236,-0.020518084563207813,adults,NA,30
SS1630953891677,4,-0.17805471323178068,NA,complex,297.9057792916806,229.28888889153814,0.07632608016567756,521.4000000059609,11,NA,-0.22019645466772236,-0.020518084563207813,adults,NA,30
SS1630953891677,4,-0.24117061904539128,NA,complex,297.9057792916806,229.28888889153814,0.07632608016567756,521.4000000059609,11,NA,-0.22019645466772236,-0.020518084563207813,adults,NA,30
SS1630953891677,4,-0.4152372113798988,NA,complex,297.9057792916806,229.28888889153814,0.07632608016567756,521.4000000059609,11,NA,-0.22019645466772236,-0.020518084563207813,adults,NA,30
SS1630953892411,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953892411,2,-0.7763990103101346,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953892411,2,-1.5767131611661167,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953892411,2,-1.805794811263718,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953892411,2,-1.5666426810643355,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953892411,2,-3.2241049631229224,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630953892615,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,23
SS1630953892615,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,23
SS1630953892615,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,23
SS1630953892615,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,23
SS1630953892615,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,23
SS1630953892615,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,23
SS1630953934330,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,19
SS1630953934330,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,19
SS1630953934330,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,19
SS1630953934330,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,19
SS1630953934330,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,19
SS1630953934330,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,19
SS1630953962090,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630953962090,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630953962090,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630953962090,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630953962090,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630953962090,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630953997814,4,0.3589176775623004,NA,complex,405.5075009581615,289.5555555555556,0.331387224972619,803,303,NA,-0.31313368791593077,-0.020518089673647627,adults,NA,50
SS1630953997814,4,-0.30334818919618023,NA,complex,405.5075009581615,289.5555555555556,0.331387224972619,803,303,NA,-0.31313368791593077,-0.020518089673647627,adults,NA,50
SS1630953997814,4,0,NA,complex,405.5075009581615,289.5555555555556,0.331387224972619,803,303,NA,-0.31313368791593077,-0.020518089673647627,adults,NA,50
SS1630953997814,4,-0.1668970864683228,NA,complex,405.5075009581615,289.5555555555556,0.331387224972619,803,303,NA,-0.31313368791593077,-0.020518089673647627,adults,NA,50
SS1630953997814,4,0.13697967190343885,NA,complex,405.5075009581615,289.5555555555556,0.331387224972619,803,303,NA,-0.31313368791593077,-0.020518089673647627,adults,NA,50
SS1630953997814,4,-0.04504072542430304,NA,complex,405.5075009581615,289.5555555555556,0.331387224972619,803,303,NA,-0.31313368791593077,-0.020518089673647627,adults,NA,50
SS1630954006349,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630954006349,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630954006349,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630954006349,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630954006349,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630954006349,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630954027148,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630954027148,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630954027148,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630954027148,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630954027148,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630954027148,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630954047576,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,22
SS1630954047576,2,-0.454340064977103,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,22
SS1630954047576,2,-1.389330531773803,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,22
SS1630954047576,2,-0.9356709238626966,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,22
SS1630954047576,2,-1.978905255243384,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,22
SS1630954047576,2,-1.8011635094818415,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,22
SS1630954111816,6,1.3721768324649606,NA,complex,3507.1709475701305,2483.2799990844724,0.8025195523248663,8529.999996185303,552.2999992370605,NA,-0.21199904720502752,-0.02051808416291735,adults,NA,23
SS1630954111816,6,0.20955526342782527,NA,complex,3507.1709475701305,2483.2799990844724,0.8025195523248663,8529.999996185303,552.2999992370605,NA,-0.21199904720502752,-0.02051808416291735,adults,NA,23
SS1630954111816,6,0.18723700292275502,NA,complex,3507.1709475701305,2483.2799990844724,0.8025195523248663,8529.999996185303,552.2999992370605,NA,-0.21199904720502752,-0.02051808416291735,adults,NA,23
SS1630954111816,6,-0.26957835222797755,NA,complex,3507.1709475701305,2483.2799990844724,0.8025195523248663,8529.999996185303,552.2999992370605,NA,-0.21199904720502752,-0.02051808416291735,adults,NA,23
SS1630954111816,6,0,NA,complex,3507.1709475701305,2483.2799990844724,0.8025195523248663,8529.999996185303,552.2999992370605,NA,-0.21199904720502752,-0.02051808416291735,adults,NA,23
SS1630954111816,6,0.3339444647864305,NA,complex,3507.1709475701305,2483.2799990844724,0.8025195523248663,8529.999996185303,552.2999992370605,NA,-0.21199904720502752,-0.02051808416291735,adults,NA,23
SS1630954126310,6,0.2964294544456614,NA,simple,740.7917710387837,611.0480000114442,0.16744992518928306,1625.6000000238419,619.2000000476837,NA,-0.18141750774709187,-0.02051808384308261,adults,NA,22
SS1630954126310,6,0.3141880976856388,NA,simple,740.7917710387837,611.0480000114442,0.16744992518928306,1625.6000000238419,619.2000000476837,NA,-0.18141750774709187,-0.02051808384308261,adults,NA,22
SS1630954126310,6,0.18661581898462742,NA,simple,740.7917710387837,611.0480000114442,0.16744992518928306,1625.6000000238419,619.2000000476837,NA,-0.18141750774709187,-0.02051808384308261,adults,NA,22
SS1630954126310,6,-0.06332456902362438,NA,simple,740.7917710387837,611.0480000114442,0.16744992518928306,1625.6000000238419,619.2000000476837,NA,-0.18141750774709187,-0.02051808384308261,adults,NA,22
SS1630954126310,6,0,NA,simple,740.7917710387837,611.0480000114442,0.16744992518928306,1625.6000000238419,619.2000000476837,NA,-0.18141750774709187,-0.02051808384308261,adults,NA,22
SS1630954126310,6,-0.06818924471682664,NA,simple,740.7917710387837,611.0480000114442,0.16744992518928306,1625.6000000238419,619.2000000476837,NA,-0.18141750774709187,-0.02051808384308261,adults,NA,22
SS1630954150612,4,-4.912395742877607e-4,NA,complex,69.57652859226265,53.55555554231008,0.01878230068804745,121.39999997615814,1.800000011920929,NA,-0.22904398772788342,-0.02051808495049893,adults,NA,40
SS1630954150612,4,0.032111003404731164,NA,complex,69.57652859226265,53.55555554231008,0.01878230068804745,121.39999997615814,1.800000011920929,NA,-0.22904398772788342,-0.02051808495049893,adults,NA,40
SS1630954150612,4,0,NA,complex,69.57652859226265,53.55555554231008,0.01878230068804745,121.39999997615814,1.800000011920929,NA,-0.22904398772788342,-0.02051808495049893,adults,NA,40
SS1630954150612,4,0.24804709653811763,NA,complex,69.57652859226265,53.55555554231008,0.01878230068804745,121.39999997615814,1.800000011920929,NA,-0.22904398772788342,-0.02051808495049893,adults,NA,40
SS1630954150612,4,-0.8903285379822758,NA,complex,69.57652859226265,53.55555554231008,0.01878230068804745,121.39999997615814,1.800000011920929,NA,-0.22904398772788342,-0.02051808495049893,adults,NA,40
SS1630954150612,4,-1.9265896620918728,NA,complex,69.57652859226265,53.55555554231008,0.01878230068804745,121.39999997615814,1.800000011920929,NA,-0.22904398772788342,-0.02051808495049893,adults,NA,40
SS1630954320000,4,-0.6467135841447407,NA,simple,951.8299918227694,706.8888888888889,0.7147659513062098,1841,501,NA,-0.3057907030738829,-0.020518089467497495,adults,NA,46
SS1630954320000,4,0.8214367217728666,NA,simple,951.8299918227694,706.8888888888889,0.7147659513062098,1841,501,NA,-0.3057907030738829,-0.020518089467497495,adults,NA,46
SS1630954320000,4,0,NA,simple,951.8299918227694,706.8888888888889,0.7147659513062098,1841,501,NA,-0.3057907030738829,-0.020518089467497495,adults,NA,46
SS1630954320000,4,-0.2676061158790919,NA,simple,951.8299918227694,706.8888888888889,0.7147659513062098,1841,501,NA,-0.3057907030738829,-0.020518089467497495,adults,NA,46
SS1630954320000,4,-0.5971459157246599,NA,simple,951.8299918227694,706.8888888888889,0.7147659513062098,1841,501,NA,-0.3057907030738829,-0.020518089467497495,adults,NA,46
SS1630954320000,4,-0.6269465434039647,NA,simple,951.8299918227694,706.8888888888889,0.7147659513062098,1841,501,NA,-0.3057907030738829,-0.020518089467497495,adults,NA,46
SS1630954339434,6,0.5880798958509565,NA,simple,1938.99797885372,1572.7439999997616,0.35335974188740854,4720.699999999255,1012.7999999998137,NA,-0.13364877336998612,-0.020518081409669653,adults,NA,24
SS1630954339434,6,0.24565905317639647,NA,simple,1938.99797885372,1572.7439999997616,0.35335974188740854,4720.699999999255,1012.7999999998137,NA,-0.13364877336998612,-0.020518081409669653,adults,NA,24
SS1630954339434,6,0.8320085737543756,NA,simple,1938.99797885372,1572.7439999997616,0.35335974188740854,4720.699999999255,1012.7999999998137,NA,-0.13364877336998612,-0.020518081409669653,adults,NA,24
SS1630954339434,6,0.15410747335725716,NA,simple,1938.99797885372,1572.7439999997616,0.35335974188740854,4720.699999999255,1012.7999999998137,NA,-0.13364877336998612,-0.020518081409669653,adults,NA,24
SS1630954339434,6,0,NA,simple,1938.99797885372,1572.7439999997616,0.35335974188740854,4720.699999999255,1012.7999999998137,NA,-0.13364877336998612,-0.020518081409669653,adults,NA,24
SS1630954339434,6,0.31612900123771226,NA,simple,1938.99797885372,1572.7439999997616,0.35335974188740854,4720.699999999255,1012.7999999998137,NA,-0.13364877336998612,-0.020518081409669653,adults,NA,24
SS1630954341338,4,0.8530358078746687,NA,complex,5768.964596905673,4377.066666682561,0.6484532790317172,10823.400000095367,1950.0000001192093,NA,-0.07737956127240267,-0.02051807501485277,adults,NA,25
SS1630954341338,4,-0.3509219059195452,NA,complex,5768.964596905673,4377.066666682561,0.6484532790317172,10823.400000095367,1950.0000001192093,NA,-0.07737956127240267,-0.02051807501485277,adults,NA,25
SS1630954341338,4,0,NA,complex,5768.964596905673,4377.066666682561,0.6484532790317172,10823.400000095367,1950.0000001192093,NA,-0.07737956127240267,-0.02051807501485277,adults,NA,25
SS1630954341338,4,0.010433039170848701,NA,complex,5768.964596905673,4377.066666682561,0.6484532790317172,10823.400000095367,1950.0000001192093,NA,-0.07737956127240267,-0.02051807501485277,adults,NA,25
SS1630954341338,4,-0.37282560279733445,NA,complex,5768.964596905673,4377.066666682561,0.6484532790317172,10823.400000095367,1950.0000001192093,NA,-0.07737956127240267,-0.02051807501485277,adults,NA,25
SS1630954341338,4,-0.4861207952142994,NA,complex,5768.964596905673,4377.066666682561,0.6484532790317172,10823.400000095367,1950.0000001192093,NA,-0.07737956127240267,-0.02051807501485277,adults,NA,25
SS1630954356052,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,30
SS1630954356052,2,-0.1813446415262856,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,30
SS1630954356052,2,0.03070075764101432,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,30
SS1630954356052,2,-0.30749411376470626,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,30
SS1630954356052,2,-0.18392044207133296,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,30
SS1630954356052,2,-0.6328817551753048,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,30
SS1630954406402,4,0.2329437273051198,NA,simple,1631.493837909672,1211.4444443914624,0.1767803254163517,3156.0999999046326,860.7000000476837,NA,-0.02372239497293402,-0.0205180741803048,adults,NA,39
SS1630954406402,4,-0.10353756231736,NA,simple,1631.493837909672,1211.4444443914624,0.1767803254163517,3156.0999999046326,860.7000000476837,NA,-0.02372239497293402,-0.0205180741803048,adults,NA,39
SS1630954406402,4,0,NA,simple,1631.493837909672,1211.4444443914624,0.1767803254163517,3156.0999999046326,860.7000000476837,NA,-0.02372239497293402,-0.0205180741803048,adults,NA,39
SS1630954406402,4,-0.044503707827546535,NA,simple,1631.493837909672,1211.4444443914624,0.1767803254163517,3156.0999999046326,860.7000000476837,NA,-0.02372239497293402,-0.0205180741803048,adults,NA,39
SS1630954406402,4,0.0029553917270348506,NA,simple,1631.493837909672,1211.4444443914624,0.1767803254163517,3156.0999999046326,860.7000000476837,NA,-0.02372239497293402,-0.0205180741803048,adults,NA,39
